vinevar,age,unit,geo\time	2020 	2015 
VIW126,Y_LT3,HLD,PT	7 e	33 d
VIW126,Y_LT3,HLD,PT11	1 e	4 
VIW126,Y_LT3,HLD,PT16	4 e	18 
VIW126,Y_LT3,HLD,PT17	1 e	1 
VIW126,Y_LT3,HLD,PT18	2 e	10 
VIW127,TOTAL,HA,EU	2064 	613 d
VIW127,TOTAL,HA,EU27_2020	2064 	613 d
VIW127,TOTAL,HA,EU28	: 	613 d
VIW127,TOTAL,HA,IT	1451 	: 
VIW127,TOTAL,HA,ITF6	: c	: 
VIW127,TOTAL,HA,ITH4	1451 	: 
VIW127,TOTAL,HA,SI	613 	613 
VIW127,TOTAL,HA,SI03	: c	: c
VIW127,TOTAL,HA,SI04	: c	: c
VIW127,TOTAL,HLD,EU	2355 	1439 d
VIW127,TOTAL,HLD,EU27_2020	2355 	1439 d
VIW127,TOTAL,HLD,EU28	: 	1439 d
VIW127,TOTAL,HLD,IT	1007 	: 
VIW127,TOTAL,HLD,ITF6	: c	: 
VIW127,TOTAL,HLD,ITH4	1006 	: 
VIW127,TOTAL,HLD,SI	1348 	1439 
VIW127,TOTAL,HLD,SI03	: c	: c
VIW127,TOTAL,HLD,SI04	: c	: c
VIW127,Y10-29,HA,EU	492 	311 d
VIW127,Y10-29,HA,EU27_2020	492 	311 d
VIW127,Y10-29,HA,EU28	: 	311 d
VIW127,Y10-29,HA,IT	238 	: 
VIW127,Y10-29,HA,ITH4	238 	: 
VIW127,Y10-29,HA,SI	254 	311 
VIW127,Y10-29,HA,SI03	: c	: 
VIW127,Y10-29,HA,SI04	: c	311 
VIW127,Y10-29,HLD,EU	1132 	993 d
VIW127,Y10-29,HLD,EU27_2020	1132 	993 d
VIW127,Y10-29,HLD,EU28	: 	993 d
VIW127,Y10-29,HLD,IT	350 	: 
VIW127,Y10-29,HLD,ITH4	350 	: 
VIW127,Y10-29,HLD,SI	782 	993 
VIW127,Y10-29,HLD,SI03	: c	: 
VIW127,Y10-29,HLD,SI04	: c	993 
VIW127,Y3-9,HA,EU	472 	75 d
VIW127,Y3-9,HA,EU27_2020	472 	75 d
VIW127,Y3-9,HA,EU28	: 	75 d
VIW127,Y3-9,HA,IT	366 	: 
VIW127,Y3-9,HA,ITH4	366 	: 
VIW127,Y3-9,HA,SI	106 	75 
VIW127,Y3-9,HA,SI03	0 	: c
VIW127,Y3-9,HA,SI04	106 	: c
VIW127,Y3-9,HLD,EU	639 	216 d
VIW127,Y3-9,HLD,EU27_2020	639 	216 d
VIW127,Y3-9,HLD,EU28	: 	216 d
VIW127,Y3-9,HLD,IT	351 	: 
VIW127,Y3-9,HLD,ITH4	351 	: 
VIW127,Y3-9,HLD,SI	288 	216 
VIW127,Y3-9,HLD,SI03	0 	: c
VIW127,Y3-9,HLD,SI04	288 	: c
VIW127,Y_GE30,HA,EU	297 	187 d
VIW127,Y_GE30,HA,EU27_2020	297 	187 d
VIW127,Y_GE30,HA,EU28	: 	187 d
VIW127,Y_GE30,HA,IT	95 	: 
VIW127,Y_GE30,HA,ITF6	: c	: 
VIW127,Y_GE30,HA,ITH4	95 	: 
VIW127,Y_GE30,HA,SI	202 	187 
VIW127,Y_GE30,HA,SI03	: c	: c
VIW127,Y_GE30,HA,SI04	: c	: c
VIW127,Y_GE30,HLD,EU	920 	633 d
VIW127,Y_GE30,HLD,EU27_2020	920 	633 d
VIW127,Y_GE30,HLD,EU28	: 	633 d
VIW127,Y_GE30,HLD,IT	198 	: 
VIW127,Y_GE30,HLD,ITF6	: c	: 
VIW127,Y_GE30,HLD,ITH4	197 	: 
VIW127,Y_GE30,HLD,SI	722 	633 
VIW127,Y_GE30,HLD,SI03	: c	: c
VIW127,Y_GE30,HLD,SI04	: c	: c
VIW127,Y_LT3,HA,EU	803 	41 d
VIW127,Y_LT3,HA,EU27_2020	803 	41 d
VIW127,Y_LT3,HA,EU28	: 	41 d
VIW127,Y_LT3,HA,IT	751 	: 
VIW127,Y_LT3,HA,ITH4	751 	: 
VIW127,Y_LT3,HA,SI	52 	41 
VIW127,Y_LT3,HA,SI03	0 	: 
VIW127,Y_LT3,HA,SI04	52 	41 
VIW127,Y_LT3,HLD,EU	662 	128 d
VIW127,Y_LT3,HLD,EU27_2020	662 	128 d
VIW127,Y_LT3,HLD,EU28	: 	128 d
VIW127,Y_LT3,HLD,IT	515 	: 
VIW127,Y_LT3,HLD,ITH4	515 	: 
VIW127,Y_LT3,HLD,SI	147 	128 
VIW127,Y_LT3,HLD,SI03	0 	: 
VIW127,Y_LT3,HLD,SI04	147 	128 
VIW128,TOTAL,HA,AT	2130 	2016 
VIW128,TOTAL,HA,AT11	112 	127 
VIW128,TOTAL,HA,AT12	1849 	1730 
VIW128,TOTAL,HA,AT13	87 	78 
VIW128,TOTAL,HA,AT21	9 	14 
VIW128,TOTAL,HA,AT22	67 	63 
VIW128,TOTAL,HA,AT31	5 	3 
VIW128,TOTAL,HA,AT32	1 	1 
VIW128,TOTAL,HA,AT33	0 	: 
VIW128,TOTAL,HA,AT34	1 	0 
VIW128,TOTAL,HA,CZ	1152 	1226 
VIW128,TOTAL,HA,CZ01	: 	3 
VIW128,TOTAL,HA,CZ02	1 	42 
VIW128,TOTAL,HA,CZ03	: 	: c
VIW128,TOTAL,HA,CZ04	: c	33 
VIW128,TOTAL,HA,CZ05	: 	: c
VIW128,TOTAL,HA,CZ06	1149 	1103 
VIW128,TOTAL,HA,CZ07	2 	44 
VIW128,TOTAL,HA,CZ08	: c	: 
VIW128,TOTAL,HA,DE	24150 	23596 
VIW128,TOTAL,HA,DE11	2091 	2110 
VIW128,TOTAL,HA,DE12	535 	627 
VIW128,TOTAL,HA,DE13	451 	482 
VIW128,TOTAL,HA,DE14	10 	8 
VIW128,TOTAL,HA,DE23	: c	: c
VIW128,TOTAL,HA,DE25	16 	13 
VIW128,TOTAL,HA,DE26	: c	318 
VIW128,TOTAL,HA,DE27	1 	: c
VIW128,TOTAL,HA,DE40	: c	1 
VIW128,TOTAL,HA,DE71	2664 	2698 
VIW128,TOTAL,HA,DE73	0 	0 
VIW128,TOTAL,HA,DE91	: c	: 
VIW128,TOTAL,HA,DE92	: c	: 
VIW128,TOTAL,HA,DEA2	7 	7 
VIW128,TOTAL,HA,DEB1	2304 	2308 
VIW128,TOTAL,HA,DEB2	4622 	4501 
VIW128,TOTAL,HA,DEB3	10975 	10375 
VIW128,TOTAL,HA,DEC0	6 	7 
VIW128,TOTAL,HA,DED2	35 	68 
VIW128,TOTAL,HA,DED5	28 	: 
VIW128,TOTAL,HA,DEE0	68 	64 
VIW128,TOTAL,HA,DEG0	9 	8 
VIW128,TOTAL,HA,ES	294 	: 
VIW128,TOTAL,HA,ES13	8 	: 
VIW128,TOTAL,HA,ES21	50 	: 
VIW128,TOTAL,HA,ES22	1 	: 
VIW128,TOTAL,HA,ES24	28 	: 
VIW128,TOTAL,HA,ES41	2 	: 
VIW128,TOTAL,HA,ES42	68 	: 
VIW128,TOTAL,HA,ES51	104 	: 
VIW128,TOTAL,HA,ES52	17 	: 
VIW128,TOTAL,HA,ES61	2 	: 
VIW128,TOTAL,HA,ES62	14 	: 
VIW128,TOTAL,HA,EU	34651 	1226 d
VIW128,TOTAL,HA,EU27_2020	34651 	1226 d
VIW128,TOTAL,HA,EU28	: 	1226 d
VIW128,TOTAL,HA,FR	: 	4137 
VIW128,TOTAL,HA,FR41	: 	1 
VIW128,TOTAL,HA,FR42	: 	4092 
VIW128,TOTAL,HA,FR43	: 	: c
VIW128,TOTAL,HA,FR51	: 	: c
VIW128,TOTAL,HA,FR61	: 	1 
VIW128,TOTAL,HA,FR62	: 	: c
VIW128,TOTAL,HA,FR71	: 	1 
VIW128,TOTAL,HA,FR81	: 	26 
VIW128,TOTAL,HA,FR82	: 	: c
VIW128,TOTAL,HA,FRB0	: c	: 
VIW128,TOTAL,HA,FRC1	: c	: 
VIW128,TOTAL,HA,FRC2	: c	: 
VIW128,TOTAL,HA,FRF1	3203 	: 
VIW128,TOTAL,HA,FRF3	4 	: 
VIW128,TOTAL,HA,FRG0	1 	: 
VIW128,TOTAL,HA,FRI1	2 	: 
VIW128,TOTAL,HA,FRI2	: c	: 
VIW128,TOTAL,HA,FRI3	: c	: 
VIW128,TOTAL,HA,FRJ1	33 	: 
VIW128,TOTAL,HA,FRJ2	17 	: 
VIW128,TOTAL,HA,FRK1	: c	: 
VIW128,TOTAL,HA,FRK2	2 	: 
VIW128,TOTAL,HA,FRL0	1 	: 
VIW128,TOTAL,HA,HR	551 	641 
VIW128,TOTAL,HA,HR02	255 	: 
VIW128,TOTAL,HA,HR03	13 	1 
VIW128,TOTAL,HA,HR04	: 	640 
VIW128,TOTAL,HA,HR05	2 	: 
VIW128,TOTAL,HA,HR06	280 	: 
VIW128,TOTAL,HA,HU	1203 	1310 
VIW128,TOTAL,HA,HU10	: 	130 
VIW128,TOTAL,HA,HU12	130 	: 
VIW128,TOTAL,HA,HU21	277 	241 
VIW128,TOTAL,HA,HU22	94 	158 
VIW128,TOTAL,HA,HU23	129 	174 
VIW128,TOTAL,HA,HU31	64 	49 
VIW128,TOTAL,HA,HU32	: c	: c
VIW128,TOTAL,HA,HU33	505 	558 
VIW128,TOTAL,HA,IT	635 	1547 
VIW128,TOTAL,HA,ITC1	60 	99 
VIW128,TOTAL,HA,ITC4	72 	353 
VIW128,TOTAL,HA,ITF1	2 	2 
VIW128,TOTAL,HA,ITF2	: c	: 
VIW128,TOTAL,HA,ITF4	3 	9 
VIW128,TOTAL,HA,ITG1	12 	7 
VIW128,TOTAL,HA,ITG2	: c	1 
VIW128,TOTAL,HA,ITH1	253 	71 
VIW128,TOTAL,HA,ITH2	17 	440 
VIW128,TOTAL,HA,ITH3	81 	321 
VIW128,TOTAL,HA,ITH4	66 	73 
VIW128,TOTAL,HA,ITH5	16 	125 
VIW128,TOTAL,HA,ITI1	: 	20 
VIW128,TOTAL,HA,ITI2	8 	6 
VIW128,TOTAL,HA,ITI3	16 	4 
VIW128,TOTAL,HA,ITI4	26 	15 
VIW128,TOTAL,HA,SI	554 	619 
VIW128,TOTAL,HA,SI03	550 	: c
VIW128,TOTAL,HA,SI04	4 	: c
VIW128,TOTAL,HA,SK	717 	638 
VIW128,TOTAL,HA,SK01	133 	128 
VIW128,TOTAL,HA,SK02	428 	368 
VIW128,TOTAL,HA,SK03	126 	115 
VIW128,TOTAL,HA,SK04	31 	28 
VIW128,TOTAL,HLD,AT	3506 	3749 
VIW128,TOTAL,HLD,AT11	275 	337 
VIW128,TOTAL,HLD,AT12	2869 	3061 
VIW128,TOTAL,HLD,AT13	109 	114 
VIW128,TOTAL,HLD,AT21	19 	15 
VIW128,TOTAL,HLD,AT22	221 	215 
VIW128,TOTAL,HLD,AT31	8 	4 
VIW128,TOTAL,HLD,AT32	2 	2 
VIW128,TOTAL,HLD,AT33	1 	: 
VIW128,TOTAL,HLD,AT34	2 	1 
VIW128,TOTAL,HLD,CZ	6764 	4334 
VIW128,TOTAL,HLD,CZ01	: 	6 
VIW128,TOTAL,HLD,CZ02	4 	39 
VIW128,TOTAL,HLD,CZ03	: 	1 
VIW128,TOTAL,HLD,CZ04	: c	20 
VIW128,TOTAL,HLD,CZ05	: 	1 
VIW128,TOTAL,HLD,CZ06	6724 	4058 
VIW128,TOTAL,HLD,CZ07	34 	209 
VIW128,TOTAL,HLD,CZ08	: c	: 
VIW128,TOTAL,HLD,DE	15548 	18525 
VIW128,TOTAL,HLD,DE11	3667 	4554 
VIW128,TOTAL,HLD,DE12	1028 	1354 
VIW128,TOTAL,HLD,DE13	860 	1006 
VIW128,TOTAL,HLD,DE14	23 	19 
VIW128,TOTAL,HLD,DE23	1 	1 
VIW128,TOTAL,HLD,DE25	28 	29 
VIW128,TOTAL,HLD,DE26	487 	491 
VIW128,TOTAL,HLD,DE27	4 	3 
VIW128,TOTAL,HLD,DE40	8 	4 
VIW128,TOTAL,HLD,DE71	764 	899 
VIW128,TOTAL,HLD,DE73	1 	1 
VIW128,TOTAL,HLD,DE91	1 	: 
VIW128,TOTAL,HLD,DE92	2 	: 
VIW128,TOTAL,HLD,DEA2	4 	3 
VIW128,TOTAL,HLD,DEB1	1539 	1835 
VIW128,TOTAL,HLD,DEB2	2010 	2546 
VIW128,TOTAL,HLD,DEB3	4597 	5183 
VIW128,TOTAL,HLD,DEC0	12 	12 
VIW128,TOTAL,HLD,DED2	321 	432 
VIW128,TOTAL,HLD,DED5	33 	: 
VIW128,TOTAL,HLD,DEE0	141 	137 
VIW128,TOTAL,HLD,DEG0	17 	16 
VIW128,TOTAL,HLD,ES	132 	: 
VIW128,TOTAL,HLD,ES13	9 	: 
VIW128,TOTAL,HLD,ES21	35 	: 
VIW128,TOTAL,HLD,ES22	3 	: 
VIW128,TOTAL,HLD,ES24	8 	: 
VIW128,TOTAL,HLD,ES41	3 	: 
VIW128,TOTAL,HLD,ES42	23 	: 
VIW128,TOTAL,HLD,ES51	38 	: 
VIW128,TOTAL,HLD,ES52	9 	: 
VIW128,TOTAL,HLD,ES61	3 	: 
VIW128,TOTAL,HLD,ES62	1 	: 
VIW128,TOTAL,HLD,EU	36922 	4334 d
VIW128,TOTAL,HLD,EU27_2020	36922 	4334 d
VIW128,TOTAL,HLD,EU28	: 	4334 d
VIW128,TOTAL,HLD,FR	: 	2591 
VIW128,TOTAL,HLD,FR41	: 	4 
VIW128,TOTAL,HLD,FR42	: 	2550 
VIW128,TOTAL,HLD,FR43	: 	: c
VIW128,TOTAL,HLD,FR51	: 	: c
VIW128,TOTAL,HLD,FR61	: 	3 
VIW128,TOTAL,HLD,FR62	: 	: c
VIW128,TOTAL,HLD,FR71	: 	5 
VIW128,TOTAL,HLD,FR81	: 	22 
VIW128,TOTAL,HLD,FR82	: 	: c
VIW128,TOTAL,HLD,FRB0	: c	: 
VIW128,TOTAL,HLD,FRC1	: c	: 
VIW128,TOTAL,HLD,FRC2	: c	: 
VIW128,TOTAL,HLD,FRF1	1935 	: 
VIW128,TOTAL,HLD,FRF3	13 	: 
VIW128,TOTAL,HLD,FRG0	3 	: 
VIW128,TOTAL,HLD,FRI1	6 	: 
VIW128,TOTAL,HLD,FRI2	: c	: 
VIW128,TOTAL,HLD,FRI3	: c	: 
VIW128,TOTAL,HLD,FRJ1	24 	: 
VIW128,TOTAL,HLD,FRJ2	6 	: 
VIW128,TOTAL,HLD,FRK1	: c	: 
VIW128,TOTAL,HLD,FRK2	8 	: 
VIW128,TOTAL,HLD,FRL0	3 	: 
VIW128,TOTAL,HLD,HR	3640 	4308 
VIW128,TOTAL,HLD,HR02	545 	: 
VIW128,TOTAL,HLD,HR03	18 	15 
VIW128,TOTAL,HLD,HR04	: 	4293 
VIW128,TOTAL,HLD,HR05	37 	: 
VIW128,TOTAL,HLD,HR06	3040 	: 
VIW128,TOTAL,HLD,HU	835 	866 
VIW128,TOTAL,HLD,HU10	: 	54 
VIW128,TOTAL,HLD,HU12	52 	: 
VIW128,TOTAL,HLD,HU21	200 	155 
VIW128,TOTAL,HLD,HU22	73 	67 
VIW128,TOTAL,HLD,HU23	133 	160 
VIW128,TOTAL,HLD,HU31	72 	72 
VIW128,TOTAL,HLD,HU32	: c	: c
VIW128,TOTAL,HLD,HU33	303 	355 
VIW128,TOTAL,HLD,IT	813 	2173 
VIW128,TOTAL,HLD,ITC1	110 	93 
VIW128,TOTAL,HLD,ITC4	24 	505 
VIW128,TOTAL,HLD,ITF1	5 	5 
VIW128,TOTAL,HLD,ITF2	: c	: 
VIW128,TOTAL,HLD,ITF4	8 	6 
VIW128,TOTAL,HLD,ITG1	14 	3 
VIW128,TOTAL,HLD,ITG2	: c	3 
VIW128,TOTAL,HLD,ITH1	165 	146 
VIW128,TOTAL,HLD,ITH2	24 	359 
VIW128,TOTAL,HLD,ITH3	196 	600 
VIW128,TOTAL,HLD,ITH4	169 	149 
VIW128,TOTAL,HLD,ITH5	41 	239 
VIW128,TOTAL,HLD,ITI1	: 	30 
VIW128,TOTAL,HLD,ITI2	25 	15 
VIW128,TOTAL,HLD,ITI3	15 	11 
VIW128,TOTAL,HLD,ITI4	14 	9 
VIW128,TOTAL,HLD,SI	3074 	3319 
VIW128,TOTAL,HLD,SI03	3041 	: c
VIW128,TOTAL,HLD,SI04	33 	: c
VIW128,TOTAL,HLD,SK	610 	825 
VIW128,TOTAL,HLD,SK01	227 	286 
VIW128,TOTAL,HLD,SK02	365 	487 
VIW128,TOTAL,HLD,SK03	58 	84 
VIW128,TOTAL,HLD,SK04	19 	43 
VIW128,Y10-29,HA,AT	1202 	1271 
VIW128,Y10-29,HA,AT11	80 	98 
VIW128,Y10-29,HA,AT12	1042 	1085 
VIW128,Y10-29,HA,AT13	41 	49 
VIW128,Y10-29,HA,AT21	1 	0 
VIW128,Y10-29,HA,AT22	34 	38 
VIW128,Y10-29,HA,AT31	2 	1 
VIW128,Y10-29,HA,AT32	1 	: 
VIW128,Y10-29,HA,AT34	0 	0 
VIW128,Y10-29,HA,CZ	259 	823 
VIW128,Y10-29,HA,CZ01	: 	1 
VIW128,Y10-29,HA,CZ02	: c	23 
VIW128,Y10-29,HA,CZ04	: 	13 
VIW128,Y10-29,HA,CZ06	258 	764 
VIW128,Y10-29,HA,CZ07	0 	22 
VIW128,Y10-29,HA,DE	10157 	10087 
VIW128,Y10-29,HA,DE11	653 	800 
VIW128,Y10-29,HA,DE12	182 	171 
VIW128,Y10-29,HA,DE13	275 	292 
VIW128,Y10-29,HA,DE14	7 	: c
VIW128,Y10-29,HA,DE23	: c	: c
VIW128,Y10-29,HA,DE25	8 	2 
VIW128,Y10-29,HA,DE26	157 	179 
VIW128,Y10-29,HA,DE27	: c	: c
VIW128,Y10-29,HA,DE40	1 	: c
VIW128,Y10-29,HA,DE71	995 	1177 
VIW128,Y10-29,HA,DE73	0 	0 
VIW128,Y10-29,HA,DEA2	7 	: c
VIW128,Y10-29,HA,DEB1	1004 	1082 
VIW128,Y10-29,HA,DEB2	1500 	1430 
VIW128,Y10-29,HA,DEB3	5286 	4860 
VIW128,Y10-29,HA,DEC0	3 	3 
VIW128,Y10-29,HA,DED2	16 	41 
VIW128,Y10-29,HA,DED5	: c	: 
VIW128,Y10-29,HA,DEE0	39 	42 
VIW128,Y10-29,HA,DEG0	5 	4 
VIW128,Y10-29,HA,ES	155 	: 
VIW128,Y10-29,HA,ES13	4 	: 
VIW128,Y10-29,HA,ES21	31 	: 
VIW128,Y10-29,HA,ES22	0 	: 
VIW128,Y10-29,HA,ES24	10 	: 
VIW128,Y10-29,HA,ES41	1 	: 
VIW128,Y10-29,HA,ES42	48 	: 
VIW128,Y10-29,HA,ES51	57 	: 
VIW128,Y10-29,HA,ES52	2 	: 
VIW128,Y10-29,HA,ES61	1 	: 
VIW128,Y10-29,HA,EU	14131 	823 d
VIW128,Y10-29,HA,EU27_2020	14131 	823 d
VIW128,Y10-29,HA,EU28	: 	823 d
VIW128,Y10-29,HA,FR	: 	1061 
VIW128,Y10-29,HA,FR41	: 	: c
VIW128,Y10-29,HA,FR42	: 	1060 
VIW128,Y10-29,HA,FR61	: 	: c
VIW128,Y10-29,HA,FR81	: 	: c
VIW128,Y10-29,HA,FRF1	813 	: 
VIW128,Y10-29,HA,FRF3	2 	: 
VIW128,Y10-29,HA,FRG0	: c	: 
VIW128,Y10-29,HA,FRI1	: c	: 
VIW128,Y10-29,HA,FRJ1	9 	: 
VIW128,Y10-29,HA,FRJ2	16 	: 
VIW128,Y10-29,HA,FRK2	: c	: 
VIW128,Y10-29,HA,FRL0	: c	: 
VIW128,Y10-29,HA,HR	416 	461 
VIW128,Y10-29,HA,HR02	200 	: 
VIW128,Y10-29,HA,HR03	0 	0 
VIW128,Y10-29,HA,HR04	: 	461 
VIW128,Y10-29,HA,HR05	2 	: 
VIW128,Y10-29,HA,HR06	214 	: 
VIW128,Y10-29,HA,HU	263 	629 
VIW128,Y10-29,HA,HU10	: 	90 
VIW128,Y10-29,HA,HU12	37 	: 
VIW128,Y10-29,HA,HU21	56 	145 
VIW128,Y10-29,HA,HU22	33 	65 
VIW128,Y10-29,HA,HU23	43 	94 
VIW128,Y10-29,HA,HU31	22 	34 
VIW128,Y10-29,HA,HU32	: 	: c
VIW128,Y10-29,HA,HU33	72 	200 
VIW128,Y10-29,HA,IT	258 	776 
VIW128,Y10-29,HA,ITC1	22 	36 
VIW128,Y10-29,HA,ITC4	45 	183 
VIW128,Y10-29,HA,ITF1	: 	1 
VIW128,Y10-29,HA,ITF4	2 	3 
VIW128,Y10-29,HA,ITG1	8 	4 
VIW128,Y10-29,HA,ITG2	: c	: 
VIW128,Y10-29,HA,ITH1	85 	23 
VIW128,Y10-29,HA,ITH2	14 	300 
VIW128,Y10-29,HA,ITH3	16 	112 
VIW128,Y10-29,HA,ITH4	36 	43 
VIW128,Y10-29,HA,ITH5	6 	49 
VIW128,Y10-29,HA,ITI1	: 	12 
VIW128,Y10-29,HA,ITI2	2 	3 
VIW128,Y10-29,HA,ITI3	2 	1 
VIW128,Y10-29,HA,ITI4	17 	8 
VIW128,Y10-29,HA,SI	309 	444 
VIW128,Y10-29,HA,SI03	: c	441 
VIW128,Y10-29,HA,SI04	: c	3 
VIW128,Y10-29,HA,SK	270 	244 
VIW128,Y10-29,HA,SK01	14 	43 
VIW128,Y10-29,HA,SK02	218 	174 
VIW128,Y10-29,HA,SK03	28 	21 
VIW128,Y10-29,HA,SK04	10 	5 
VIW128,Y10-29,HLD,AT	2604 	2872 
VIW128,Y10-29,HLD,AT11	188 	233 
VIW128,Y10-29,HLD,AT12	2205 	2392 
VIW128,Y10-29,HLD,AT13	66 	81 
VIW128,Y10-29,HLD,AT21	10 	8 
VIW128,Y10-29,HLD,AT22	127 	154 
VIW128,Y10-29,HLD,AT31	6 	3 
VIW128,Y10-29,HLD,AT32	1 	: 
VIW128,Y10-29,HLD,AT34	1 	1 
VIW128,Y10-29,HLD,CZ	812 	1967 
VIW128,Y10-29,HLD,CZ01	: 	3 
VIW128,Y10-29,HLD,CZ02	: c	26 
VIW128,Y10-29,HLD,CZ04	: 	12 
VIW128,Y10-29,HLD,CZ06	801 	1841 
VIW128,Y10-29,HLD,CZ07	9 	85 
VIW128,Y10-29,HLD,DE	10742 	12690 
VIW128,Y10-29,HLD,DE11	2015 	2667 
VIW128,Y10-29,HLD,DE12	487 	544 
VIW128,Y10-29,HLD,DE13	636 	741 
VIW128,Y10-29,HLD,DE14	18 	10 
VIW128,Y10-29,HLD,DE23	1 	1 
VIW128,Y10-29,HLD,DE25	23 	13 
VIW128,Y10-29,HLD,DE26	345 	346 
VIW128,Y10-29,HLD,DE27	3 	2 
VIW128,Y10-29,HLD,DE40	3 	1 
VIW128,Y10-29,HLD,DE71	513 	645 
VIW128,Y10-29,HLD,DE73	1 	1 
VIW128,Y10-29,HLD,DEA2	4 	1 
VIW128,Y10-29,HLD,DEB1	1134 	1312 
VIW128,Y10-29,HLD,DEB2	1383 	1693 
VIW128,Y10-29,HLD,DEB3	3894 	4343 
VIW128,Y10-29,HLD,DEC0	8 	11 
VIW128,Y10-29,HLD,DED2	159 	254 
VIW128,Y10-29,HLD,DED5	13 	: 
VIW128,Y10-29,HLD,DEE0	92 	97 
VIW128,Y10-29,HLD,DEG0	10 	8 
VIW128,Y10-29,HLD,ES	75 	: 
VIW128,Y10-29,HLD,ES13	4 	: 
VIW128,Y10-29,HLD,ES21	21 	: 
VIW128,Y10-29,HLD,ES22	1 	: 
VIW128,Y10-29,HLD,ES24	3 	: 
VIW128,Y10-29,HLD,ES41	2 	: 
VIW128,Y10-29,HLD,ES42	17 	: 
VIW128,Y10-29,HLD,ES51	23 	: 
VIW128,Y10-29,HLD,ES52	3 	: 
VIW128,Y10-29,HLD,ES61	1 	: 
VIW128,Y10-29,HLD,EU	20888 	1967 d
VIW128,Y10-29,HLD,EU27_2020	20888 	1967 d
VIW128,Y10-29,HLD,EU28	: 	1967 d
VIW128,Y10-29,HLD,FR	: 	1760 
VIW128,Y10-29,HLD,FR41	: 	: c
VIW128,Y10-29,HLD,FR42	: 	1755 
VIW128,Y10-29,HLD,FR61	: 	: c
VIW128,Y10-29,HLD,FR81	: 	: c
VIW128,Y10-29,HLD,FRF1	1252 	: 
VIW128,Y10-29,HLD,FRF3	6 	: 
VIW128,Y10-29,HLD,FRG0	: c	: 
VIW128,Y10-29,HLD,FRI1	: c	: 
VIW128,Y10-29,HLD,FRJ1	11 	: 
VIW128,Y10-29,HLD,FRJ2	4 	: 
VIW128,Y10-29,HLD,FRK2	: c	: 
VIW128,Y10-29,HLD,FRL0	: c	: 
VIW128,Y10-29,HLD,HR	2564 	2580 
VIW128,Y10-29,HLD,HR02	387 	: 
VIW128,Y10-29,HLD,HR03	7 	4 
VIW128,Y10-29,HLD,HR04	: 	2576 
VIW128,Y10-29,HLD,HR05	31 	: 
VIW128,Y10-29,HLD,HR06	2139 	: 
VIW128,Y10-29,HLD,HU	217 	431 
VIW128,Y10-29,HLD,HU10	: 	41 
VIW128,Y10-29,HLD,HU12	27 	: 
VIW128,Y10-29,HLD,HU21	52 	96 
VIW128,Y10-29,HLD,HU22	28 	32 
VIW128,Y10-29,HLD,HU23	37 	81 
VIW128,Y10-29,HLD,HU31	24 	53 
VIW128,Y10-29,HLD,HU32	: 	: c
VIW128,Y10-29,HLD,HU33	49 	125 
VIW128,Y10-29,HLD,IT	315 	1050 
VIW128,Y10-29,HLD,ITC1	46 	37 
VIW128,Y10-29,HLD,ITC4	13 	264 
VIW128,Y10-29,HLD,ITF1	: 	4 
VIW128,Y10-29,HLD,ITF4	5 	3 
VIW128,Y10-29,HLD,ITG1	6 	2 
VIW128,Y10-29,HLD,ITG2	: c	: 
VIW128,Y10-29,HLD,ITH1	46 	55 
VIW128,Y10-29,HLD,ITH2	16 	261 
VIW128,Y10-29,HLD,ITH3	64 	255 
VIW128,Y10-29,HLD,ITH4	80 	75 
VIW128,Y10-29,HLD,ITH5	16 	70 
VIW128,Y10-29,HLD,ITI1	: 	11 
VIW128,Y10-29,HLD,ITI2	8 	7 
VIW128,Y10-29,HLD,ITI3	6 	4 
VIW128,Y10-29,HLD,ITI4	7 	2 
VIW128,Y10-29,HLD,SI	2114 	2610 
VIW128,Y10-29,HLD,SI03	2094 	2588 
VIW128,Y10-29,HLD,SI04	20 	22 
VIW128,Y10-29,HLD,SK	168 	298 
VIW128,Y10-29,HLD,SK01	29 	76 
VIW128,Y10-29,HLD,SK02	114 	176 
VIW128,Y10-29,HLD,SK03	22 	36 
VIW128,Y10-29,HLD,SK04	3 	10 
VIW128,Y3-9,HA,AT	176 	212 
VIW128,Y3-9,HA,AT11	4 	7 
VIW128,Y3-9,HA,AT12	148 	174 
VIW128,Y3-9,HA,AT13	11 	10 
VIW128,Y3-9,HA,AT21	4 	10 
VIW128,Y3-9,HA,AT22	8 	8 
VIW128,Y3-9,HA,AT31	0 	1 
VIW128,Y3-9,HA,AT32	: 	1 
VIW128,Y3-9,HA,AT33	0 	: 
VIW128,Y3-9,HA,CZ	195 	99 
VIW128,Y3-9,HA,CZ01	: 	: c
VIW128,Y3-9,HA,CZ02	: 	6 
VIW128,Y3-9,HA,CZ03	: 	: c
VIW128,Y3-9,HA,CZ04	: 	2 
VIW128,Y3-9,HA,CZ06	194 	91 
VIW128,Y3-9,HA,CZ07	: c	1 
VIW128,Y3-9,HA,DE	4357 	4825 
VIW128,Y3-9,HA,DE11	339 	302 
VIW128,Y3-9,HA,DE12	70 	101 
VIW128,Y3-9,HA,DE13	73 	108 
VIW128,Y3-9,HA,DE14	2 	4 
VIW128,Y3-9,HA,DE25	6 	: c
VIW128,Y3-9,HA,DE26	30 	: c
VIW128,Y3-9,HA,DE27	: 	: c
